Material,ID,Configuration,Total energy [eV/atom],Band gap [eV],Volume [Å3/atom],# of ionic steps,Converged
GaP,1108240,static,-4.009,0.0,17.229,1.0,True
GaP,306321,initialize,-3.411,0.0,23.922,1.0,True
GaP,306321,coarse_relax,-4.144,0.0,16.54,4.0,True
GaP,306321,fine_relax,-3.873,0.0,16.609,5.0,True
GaP,306321,standard,-3.875,0.0,16.609,1.0,True
GaP,306321,static,-3.874,0.0,16.542,1.0,True
GaP,306321,relaxation,-3.873,0.0,16.542,3.0,True
GaP,1229541,relaxation,-3.809,0.0,16.57,8.0,True
GaP,1229541,static,-3.808,0.0,16.57,1.0,True
GaP,337863,initialize,-3.311,0.0,23.922,1.0,True
GaP,337863,coarse_relax,-4.082,0.0,16.886,5.0,True
GaP,337863,fine_relax,-3.583,0.0,15.008,11.0,True
GaP,337863,standard,-3.758,0.0,15.008,1.0,True
GaP,337863,static,-3.798,0.0,17.004,1.0,True
GaP,337863,relaxation,-3.794,0.0,17.004,3.0,True
GaP,327405,initialize,-3.361,0.0,23.922,1.0,True
GaP,327405,coarse_relax,-4.039,0.0,16.591,5.0,True
GaP,327405,fine_relax,-3.781,0.0,16.749,6.0,True
GaP,327405,standard,-3.775,0.0,16.749,1.0,True
GaP,327405,static,-3.776,0.0,16.874,1.0,True
GaP,327405,relaxation,-3.775,0.0,16.874,3.0,True
KP,2818,coarse_relax,-3.665,0.9,26.649,18.0,True
KP,2818,fine_relax,-3.665,,28.221,6.0,False
KP,2818,standard,-3.672,1.2,28.221,1.0,True
KP,2818,static,-3.672,1.2,28.276,1.0,True
KP,1108248,relaxation_0,-3.09,0.0,28.071,55.0,False
KP,1108248,relaxation,-3.085,0.0,27.335,14.0,True
KP,1108248,static,-3.085,0.0,27.335,1.0,True
KP,336053,initialize,-2.37,0.0,51.772,1.0,True
KP,336053,coarse_relax,-3.039,0.0,27.784,5.0,True
KP,336053,fine_relax,-2.897,0.0,20.497,6.0,True
KP,336053,standard,-2.996,0.0,20.497,1.0,True
KP,336053,static,-3.078,0.0,22.288,1.0,True
KP,336053,relaxation,-3.02,0.0,22.288,5.0,True
KP,1230076,relaxation,-2.866,0.0,24.419,3.0,True
KP,1230076,static,-2.867,0.0,24.419,1.0,True
KP,325595,initialize,-2.255,0.0,51.772,1.0,True
KP,325595,coarse_relax,-2.943,0.0,24.531,11.0,True
KP,325595,fine_relax,-2.87,0.0,24.593,2.0,True
KP,325595,standard,-2.867,0.0,24.593,1.0,True
KP,325595,static,-2.866,0.0,24.494,1.0,True
KP,325595,relaxation,-2.867,0.0,24.494,3.0,True
KP,304511,initialize,-2.399,0.0,51.772,1.0,True
KP,304511,coarse_relax,-2.935,0.0,27.253,5.0,True
KP,304511,fine_relax,-2.864,0.0,27.253,1.0,True
KP,304511,standard,-2.855,0.0,27.253,1.0,True
KP,304511,static,-2.855,0.0,27.158,1.0,True
KP,304511,relaxation,-2.856,0.0,27.158,3.0,True
KP,1103697,relaxation,-2.456,0.0,35.555,3.0,True
KP,1103697,static,-2.447,0.0,35.555,1.0,True
KP,1223105,relaxation,-2.211,0.0,50.408,3.0,True
KP,1223105,static,-2.191,3.2,50.408,1.0,True
MoP,13741,static,-8.785,0.0,14.536,1.0,True
MoP,13741,coarse_relax,-8.766,0.0,14.169,3.0,True
MoP,13741,standard,-8.785,0.0,14.534,1.0,True
MoP,13741,fine_relax,-8.774,0.0,14.534,4.0,True
MoP,1230349,relaxation,-8.772,0.0,14.513,3.0,True
MoP,1230349,static,-8.784,0.0,14.513,1.0,True
MoP,1745690,static,-8.696,0.0,14.587,1.0,True
MoP,1745690,relaxation,-8.683,0.0,14.587,3.0,True
MoP,306741,initialize,-7.044,0.0,21.919,1.0,True
MoP,306741,coarse_relax,-8.579,0.0,13.602,5.0,True
MoP,306741,fine_relax,-8.462,0.0,13.58,3.0,True
MoP,306741,standard,-8.468,0.0,13.58,1.0,True
MoP,306741,static,-8.467,0.0,13.556,1.0,True
MoP,306741,relaxation,-8.456,0.0,13.556,3.0,True
MoP,338283,initialize,-6.342,0.0,21.919,1.0,True
MoP,338283,coarse_relax,-7.992,0.0,13.537,13.0,True
MoP,338283,fine_relax,-8.405,0.0,13.597,4.0,True
MoP,338283,standard,-8.417,0.0,13.597,1.0,True
MoP,338283,static,-8.466,0.0,13.574,1.0,True
MoP,338283,relaxation,-8.392,0.0,13.574,3.0,True
MoP,1740086,static,-8.452,0.0,14.729,1.0,True
MoP,1740086,relaxation,-8.439,0.0,14.729,16.0,True
MoP,1108254,relaxation_0,-8.255,0.0,14.749,56.0,False
MoP,1108254,relaxation,-8.253,0.0,14.731,3.0,True
MoP,1108254,static,-8.263,0.0,14.731,1.0,True
MoP,327825,initialize,-6.87,0.0,21.919,1.0,True
MoP,327825,coarse_relax,-8.359,0.0,14.394,9.0,True
MoP,327825,fine_relax,-8.253,0.0,14.453,3.0,True
MoP,327825,standard,-8.256,0.0,14.453,1.0,True
MoP,327825,static,-8.256,0.0,14.41,1.0,True
MoP,327825,relaxation,-8.245,0.0,14.41,3.0,True
MoP,1277962,relaxation,-8.153,0.0,16.299,7.0,True
MoP,1277962,static,-8.163,0.0,16.299,1.0,True
MoP,1105926,relaxation,-8.098,0.0,15.174,1.0,True
MoP,1105926,static,-8.109,0.0,15.174,1.0,True
MoP,1223378,relaxation,-7.881,0.0,19.875,3.0,True
MoP,1223378,static,-7.89,0.0,19.875,1.0,True
ScP,17907,static,-7.363,0.0,18.736,1.0,True
ScP,17907,coarse_relax,-7.362,,17.568,3.0,False
ScP,17907,standard,-7.362,0.0,18.676,1.0,True
ScP,17907,fine_relax,-7.356,,18.676,4.0,False
ScP,1104326,relaxation,-7.359,0.0,18.73,1.0,True
ScP,1104326,static,-7.362,0.0,18.73,1.0,True
ScP,326224,initialize,-5.6,0.0,26.609,1.0,True
ScP,326224,coarse_relax,-7.319,0.0,17.48,13.0,True
ScP,326224,fine_relax,-7.355,0.0,18.757,5.0,True
ScP,326224,standard,-7.362,0.0,18.757,1.0,True
ScP,326224,static,-7.362,0.0,18.78,1.0,True
ScP,326224,relaxation,-7.359,0.0,18.78,3.0,True
ScP,1474259,relaxation_0,-7.225,0.0,19.192,17.0,False
