Our_Material_ID,OQMD_ID,Configuration,Total_Energy_per_atom,OQMD_Total_Energy_per_atom
AuC-28,305635,relaxation,-5.448864,-3.859
AuC-28,337177,standard,-5.448864,-3.52
AuC-28,337177,relaxation,-5.448864,-3.83
CeC-21,327586,standard,-7.0535935,-6.571
CeC-21,327586,relaxation,-7.0535935,-6.571
CeC-21,1105687,relaxation,-7.0535935,-6.573
CeC-21,13829,relaxation,-7.0535935,-6.572
CeC-21,13829,standard,-7.0535935,-6.571
CeC-21,1218909,relaxation,-7.0535935,-6.355
CeC-21,1228588,relaxation,-7.0535935,-6.258
CeC-21,306502,standard,-7.0535935,-6.142
CeC-21,306502,relaxation,-7.0535935,-6.144
CeC-21,338044,standard,-7.0535935,-6.054
CeC-21,338044,relaxation,-7.0535935,-6.144
GeC-14,1473935,relaxation,-6.32944725,-6.071
GeC-14,22474,relaxation,-6.32944725,-5.65
GeC-14,22474,standard,-6.32944725,-5.649
GeC-14,1105461,relaxation,-6.32944725,-5.65
GeC-14,327360,standard,-6.32944725,-5.649
GeC-14,327360,relaxation,-6.32944725,-5.65
GeC-14,1228601,relaxation,-6.32944725,-5.302
GeC-14,306276,standard,-6.32944725,-4.785
GeC-14,306276,relaxation,-6.32944725,-4.79
GeC-14,337818,standard,-6.32944725,-4.545
GeC-14,337818,relaxation,-6.32944725,-4.763
LiC-4,4837,standard,-5.56222,-5.55
LiC-4,338511,standard,-5.56222,-4.273
LiC-4,338511,relaxation,-5.56222,-4.244
LiC-4,306969,standard,-5.56222,-4.081
LiC-4,306969,relaxation,-5.56222,-4.078
LiC-4,1228611,relaxation,-5.56222,-3.96
LiC-4,328053,standard,-5.56222,-3.937
LiC-4,328053,relaxation,-5.56222,-3.938
LiC-4,1106154,relaxation,-5.56222,-3.584
LiC-4,1218932,relaxation,-5.56222,-3.057
MoC-26,1218936,relaxation,-9.75777,-9.541
MoC-26,306634,standard,-9.75777,-9.358
MoC-26,306634,relaxation,-9.75777,-9.364
MoC-26,338176,standard,-9.75777,-9.357
MoC-26,338176,relaxation,-9.75777,-9.357
MoC-26,1218936,relaxation,-9.75777,-9.541
MoC-26,306634,standard,-9.75777,-9.358
MoC-26,306634,relaxation,-9.75777,-9.364
MoC-26,338176,standard,-9.75777,-9.357
MoC-26,338176,relaxation,-9.75777,-9.357
PbC-28,1218947,relaxation,-5.843874375,-4.997
PbC-28,1104244,relaxation,-5.843874375,-4.654
PbC-28,1234897,relaxation,-5.843874375,-4.653
PbC-28,1228626,relaxation,-5.843874375,-4.436
PbC-28,305058,standard,-5.843874375,-4.18
PbC-28,305058,relaxation,-5.843874375,-4.182
PbC-28,336600,standard,-5.843874375,-3.892
PbC-28,336600,relaxation,-5.843874375,-4.183
RuC-3,22367,standard,-8.79665675,-8.73
RuC-3,1218956,relaxation,-8.79665675,-8.732
RuC-3,1228635,relaxation,-8.79665675,-8.562
RuC-3,8182,standard,-8.79665675,-8.561
RuC-3,1103823,relaxation,-8.79665675,-8.303
RuC-3,325721,standard,-8.79665675,-8.285
RuC-3,325721,relaxation,-8.79665675,-8.286
RuC-3,304637,standard,-8.79665675,-8.035
RuC-3,304637,relaxation,-8.79665675,-8.036
RuC-3,336179,standard,-8.79665675,-8.035
RuC-3,336179,relaxation,-8.79665675,-8.035
SnC-14,22476,standard,-5.783534,-5.316
SnC-14,328453,standard,-5.783534,-5.315
SnC-14,328453,relaxation,-5.783534,-5.319
SnC-14,1106554,relaxation,-5.783534,-5.32
SnC-14,1228642,relaxation,-5.783534,-4.973
SnC-14,307369,standard,-5.783534,-4.521
SnC-14,307369,relaxation,-5.783534,-4.522
SnC-14,675245,standard,-5.783534,-4.522
SnC-14,675245,relaxation,-5.783534,-4.374
SnC-14,22476,standard,-5.783534,-5.316
SnC-14,328453,standard,-5.783534,-5.315
SnC-14,328453,relaxation,-5.783534,-5.319
SnC-14,1106554,relaxation,-5.783534,-5.32
SnC-14,1228642,relaxation,-5.783534,-4.973
SnC-14,307369,standard,-5.783534,-4.521
SnC-14,307369,relaxation,-5.783534,-4.522
SnC-14,675245,standard,-5.783534,-4.522
SnC-14,675245,relaxation,-5.783534,-4.374
