Our_Material_ID,OQMD_ID,Configuration,Total_Energy_per_atom,OQMD_Total_Energy_per_atom
RbN-14,1230399,relaxation,-4.6952765,-2.773
RbN-14,325550,standard,-4.6952765,-2.745
RbN-14,325550,relaxation,-4.6952765,-2.746
RbN-14,1103652,relaxation,-4.6952765,-2.745
RbN-14,1223428,relaxation,-4.6952765,-2.609
SrN-13,1106254,relaxation,-5.422283625,-5.051
SrN-13,1235044,relaxation,-5.422283625,-5.05
SrN-13,1230410,relaxation,-5.422283625,-4.898
SrN-13,307069,standard,-5.422283625,-4.848
SrN-13,307069,relaxation,-5.422283625,-4.857
SrN-13,338611,standard,-5.422283625,-4.526
SrN-13,338611,relaxation,-5.422283625,-4.711
SrN-13,1223439,relaxation,-5.422283625,-4.818
SrN-13,1108204,relaxation,-5.422283625,-4.742
WN-2,668987,relaxation,-10.72656575,-10.725
WN-2,13637,standard,-10.72656575,-10.717
WN-2,1230421,relaxation,-10.72656575,-10.72
WN-2,327716,standard,-10.72656575,-10.522
WN-2,327716,relaxation,-10.72656575,-10.524
WN-2,1108215,relaxation,-10.72656575,-10.498
WN-2,21335,standard,-10.72656575,-10.445
WN-2,1223450,relaxation,-10.72656575,-10.447
WN-2,1105817,relaxation,-10.72656575,-10.313
WN-2,5834,relaxation,-10.72656575,-10.305
WN-2,5834,standard,-10.72656575,-10.306
WN-2,30778,relaxation,-10.72656575,-10.305
WN-2,30778,standard,-10.72656575,-10.307
WN-2,306632,standard,-10.72656575,-9.95
WN-2,306632,relaxation,-10.72656575,-9.95
WN-2,338174,standard,-10.72656575,-9.951
WN-2,338174,relaxation,-10.72656575,-9.953
WN-2,668987,relaxation,-10.72656575,-10.725
WN-2,13637,standard,-10.72656575,-10.717
WN-2,1230421,relaxation,-10.72656575,-10.72
WN-2,327716,standard,-10.72656575,-10.522
WN-2,327716,relaxation,-10.72656575,-10.524
WN-2,1108215,relaxation,-10.72656575,-10.498
WN-2,21335,standard,-10.72656575,-10.445
WN-2,1223450,relaxation,-10.72656575,-10.447
WN-2,1105817,relaxation,-10.72656575,-10.313
WN-2,5834,relaxation,-10.72656575,-10.305
WN-2,5834,standard,-10.72656575,-10.306
WN-2,30778,relaxation,-10.72656575,-10.305
WN-2,30778,standard,-10.72656575,-10.307
WN-2,306632,standard,-10.72656575,-9.95
WN-2,306632,relaxation,-10.72656575,-9.95
WN-2,338174,standard,-10.72656575,-9.951
WN-2,338174,relaxation,-10.72656575,-9.953
BN-1,5429,standard,-8.787839,-8.742
BN-1,20622,standard,-8.787839,-8.73
BN-1,20623,standard,-8.787839,-8.731
BN-1,1218562,relaxation,-8.787839,-8.713
BN-1,1236347,relaxation,-8.787839,-8.709
BN-1,1236326,relaxation,-8.787839,-8.709
BN-1,1236324,relaxation,-8.787839,-8.699
BN-1,7497,standard,-8.787839,-8.69
BN-1,20626,standard,-8.787839,-8.637
BN-1,20624,standard,-8.787839,-8.606
BN-1,20627,standard,-8.787839,-8.549
BN-1,20625,standard,-8.787839,-8.51
BN-1,20628,standard,-8.787839,-8.426
BN-1,1108152,relaxation,-8.787839,-7.134
BN-1,1106039,relaxation,-8.787839,-6.958
BN-1,1234835,relaxation,-8.787839,-6.957
BN-1,5428,relaxation,-8.787839,-6.231
BN-1,5428,standard,-8.787839,-8.696
BN-1,306854,standard,-8.787839,-4.996
BN-1,306854,relaxation,-8.787839,-5.002
BN-1,338396,standard,-8.787839,-4.993
BN-1,338396,relaxation,-8.787839,-4.963
BN-1,1228241,relaxation,-8.787839,-4.88
CrN-2,1443826,relaxation,-9.29042525,-9.273
CrN-2,1441868,relaxation,-9.29042525,-9.27
CrN-2,1473367,relaxation,-9.29042525,-9.27
CrN-2,1104508,relaxation,-9.29042525,-9.261
CrN-2,6912,standard,-9.29042525,-9.249
CrN-2,647119,standard,-9.29042525,-9.249
CrN-2,1443182,relaxation,-9.29042525,-9.251
CrN-2,326407,standard,-9.29042525,-9.248
CrN-2,326407,relaxation,-9.29042525,-9.257
CrN-2,305323,standard,-9.29042525,-8.762
CrN-2,305323,relaxation,-9.29042525,-8.736
CrN-2,1108160,relaxation,-9.29042525,-8.734
CrN-2,336865,standard,-9.29042525,-8.744
CrN-2,336865,relaxation,-9.29042525,-8.674
MnN-29,1223327,relaxation,-8.972179,-8.958
MnN-29,1745509,relaxation,-8.972179,-8.882
MnN-29,1104577,relaxation,-8.972179,-8.886
MnN-29,18454,relaxation,-8.972179,-8.88
MnN-29,18454,standard,-8.972179,-8.875
MnN-29,1738292,relaxation,-8.972179,-8.848
MnN-29,1230298,relaxation,-8.972179,-8.798
MnN-29,1235035,relaxation,-8.972179,-8.605
MnN-29,1108180,relaxation,-8.972179,-8.622
MnN-29,305392,standard,-8.972179,-8.258
MnN-29,305392,relaxation,-8.972179,-8.221
MnN-29,336934,standard,-8.972179,-8.19
MnN-29,336934,relaxation,-8.972179,-8.147
PdN-18,1108190,relaxation,-6.35866275,-5.797
PdN-18,1223423,relaxation,-6.35866275,-5.709
PdN-18,21508,standard,-6.35866275,-5.701
PdN-18,21511,standard,-6.35866275,-5.696
PdN-18,1105915,relaxation,-6.35866275,-5.622
PdN-18,327814,standard,-6.35866275,-5.614
PdN-18,327814,relaxation,-6.35866275,-5.62
PdN-18,21509,relaxation,-6.35866275,-5.617
PdN-18,21509,standard,-6.35866275,-5.614
PdN-18,1230394,relaxation,-6.35866275,-5.441
PdN-18,21510,relaxation,-6.35866275,-5.241
PdN-18,21510,standard,-6.35866275,-5.236
PdN-18,306730,standard,-6.35866275,-5.237
PdN-18,306730,relaxation,-6.35866275,-5.244
PdN-18,338272,standard,-6.35866275,-5.233
PdN-18,338272,relaxation,-6.35866275,-5.234
RhN-2,1223430,relaxation,-7.4478055,-7.305
RhN-2,21331,standard,-7.4478055,-7.297
RhN-2,1743077,relaxation,-7.4478055,-7.245
RhN-2,1472826,relaxation,-7.4478055,-7.215
RhN-2,1108197,relaxation,-7.4478055,-7.164
RhN-2,1474220,relaxation,-7.4478055,-7.116
RhN-2,1473014,relaxation,-7.4478055,-7.032
RhN-2,1473114,relaxation,-7.4478055,-7.032
RhN-2,327768,standard,-7.4478055,-6.862
RhN-2,327768,relaxation,-7.4478055,-6.866
RhN-2,21323,standard,-7.4478055,-6.852
RhN-2,1105869,relaxation,-7.4478055,-6.858
RhN-2,1230401,relaxation,-7.4478055,-6.737
RhN-2,306684,standard,-7.4478055,-6.505
RhN-2,306684,relaxation,-7.4478055,-6.512
RhN-2,338226,standard,-7.4478055,-6.503
RhN-2,338226,relaxation,-7.4478055,-6.505
TaN-15,13762,relaxation,-11.0110525,-10.936
TaN-15,13762,standard,-11.0110525,-10.934
TaN-15,1105577,relaxation,-11.0110525,-10.938
TaN-15,327476,standard,-11.0110525,-10.935
TaN-15,327476,relaxation,-11.0110525,-10.936
TaN-15,21334,standard,-11.0110525,-10.772
TaN-15,1223440,relaxation,-11.0110525,-10.775
TaN-15,1108205,relaxation,-11.0110525,-10.743
TaN-15,306392,standard,-11.0110525,-10.444
TaN-15,306392,relaxation,-11.0110525,-10.442
TaN-15,337934,standard,-11.0110525,-10.444
TaN-15,337934,relaxation,-11.0110525,-10.441
TaN-15,13763,standard,-11.0110525,-9.95
WN-24,668987,relaxation,-10.74287,-10.725
WN-24,13637,standard,-10.74287,-10.717
WN-24,1230421,relaxation,-10.74287,-10.72
WN-24,327716,standard,-10.74287,-10.522
WN-24,327716,relaxation,-10.74287,-10.524
WN-24,1108215,relaxation,-10.74287,-10.498
WN-24,21335,standard,-10.74287,-10.445
WN-24,1223450,relaxation,-10.74287,-10.447
WN-24,1105817,relaxation,-10.74287,-10.313
WN-24,5834,relaxation,-10.74287,-10.305
WN-24,5834,standard,-10.74287,-10.306
WN-24,30778,relaxation,-10.74287,-10.305
WN-24,30778,standard,-10.74287,-10.307
WN-24,306632,standard,-10.74287,-9.95
WN-24,306632,relaxation,-10.74287,-9.95
WN-24,338174,standard,-10.74287,-9.951
WN-24,338174,relaxation,-10.74287,-9.953
WN-24,668987,relaxation,-10.74287,-10.725
WN-24,13637,standard,-10.74287,-10.717
WN-24,1230421,relaxation,-10.74287,-10.72
WN-24,327716,standard,-10.74287,-10.522
WN-24,327716,relaxation,-10.74287,-10.524
WN-24,1108215,relaxation,-10.74287,-10.498
WN-24,21335,standard,-10.74287,-10.445
WN-24,1223450,relaxation,-10.74287,-10.447
WN-24,1105817,relaxation,-10.74287,-10.313
WN-24,5834,relaxation,-10.74287,-10.305
WN-24,5834,standard,-10.74287,-10.306
WN-24,30778,relaxation,-10.74287,-10.305
WN-24,30778,standard,-10.74287,-10.307
WN-24,306632,standard,-10.74287,-9.95
WN-24,306632,relaxation,-10.74287,-9.95
WN-24,338174,standard,-10.74287,-9.951
WN-24,338174,relaxation,-10.74287,-9.953
CaN-7,1243494,relaxation,-5.782882625,-5.535
CaN-7,1104093,relaxation,-5.782882625,-5.425
CaN-7,1234906,relaxation,-5.782882625,-5.424
CaN-7,1243493,relaxation,-5.782882625,-5.291
CaN-7,304907,standard,-5.782882625,-5.227
CaN-7,304907,relaxation,-5.782882625,-5.234
CaN-7,1219009,relaxation,-5.782882625,-5.083
CaN-7,1108156,relaxation,-5.782882625,-5.075
CaN-7,336449,standard,-5.782882625,-5.063
CaN-7,336449,relaxation,-5.782882625,-5.179
CsN-10,1243224,relaxation,-4.68059525,-3.411
CsN-10,1105070,relaxation,-4.68059525,-2.822
CsN-10,1108161,relaxation,-4.68059525,-2.815
CsN-10,1234922,relaxation,-4.68059525,-2.815
CsN-10,1243223,relaxation,-4.68059525,-2.777
CsN-10,305885,standard,-4.68059525,-2.748
CsN-10,305885,relaxation,-4.68059525,-2.759
CsN-10,1229099,relaxation,-4.68059525,-2.746
CsN-10,1222128,relaxation,-4.68059525,-2.65
CsN-10,337427,standard,-4.68059525,-2.397
