Our_Material_ID,OQMD_ID,Configuration,Total_Energy_per_atom,OQMD_Total_Energy_per_atom
CdO-24,1443147,relaxation,-3.9557767,-3.952
CdO-24,4707,standard,-3.9557767,-3.939
CdO-24,1443175,relaxation,-3.9557767,-3.943
CdO-24,328857,standard,-3.9557767,-3.939
CdO-24,328857,relaxation,-3.9557767,-3.945
CdO-24,1443824,relaxation,-3.9557767,-3.946
CdO-24,1441943,relaxation,-3.9557767,-3.92
CdO-24,20482,standard,-3.9557767,-3.929
CdO-24,1219086,relaxation,-3.9557767,-3.946
CdO-24,1443089,relaxation,-3.9557767,-3.924
CdO-24,1277580,relaxation,-3.9557767,-3.922
CdO-24,1443991,relaxation,-3.9557767,-3.886
CdO-24,1473397,relaxation,-3.9557767,-3.854
CdO-24,1228765,relaxation,-3.9557767,-3.795
CdO-24,1343411,relaxation,-3.9557767,-3.738
CdO-24,1343958,relaxation,-3.9557767,-3.755
CdO-24,1443344,relaxation,-3.9557767,-3.671
CdO-24,1343384,relaxation,-3.9557767,-3.664
CdO-24,307773,standard,-3.9557767,-3.555
CdO-24,307773,relaxation,-3.9557767,-3.57
CdO-24,339315,standard,-3.9557767,-3.549
CdO-24,339315,relaxation,-3.9557767,-3.342
CdO-24,1444125,relaxation,-3.9557767,-2.408
CdO-24,1444342,relaxation,-3.9557767,-3.95
CdO-24,1444445,relaxation,-3.9557767,-3.951
CdO-24,1443147,relaxation,-3.9557767,-3.952
CdO-24,4707,standard,-3.9557767,-3.939
CdO-24,1443175,relaxation,-3.9557767,-3.943
CdO-24,328857,standard,-3.9557767,-3.939
CdO-24,328857,relaxation,-3.9557767,-3.945
CdO-24,1443824,relaxation,-3.9557767,-3.946
CdO-24,1441943,relaxation,-3.9557767,-3.92
CdO-24,20482,standard,-3.9557767,-3.929
CdO-24,1219086,relaxation,-3.9557767,-3.946
CdO-24,1443089,relaxation,-3.9557767,-3.924
CdO-24,1277580,relaxation,-3.9557767,-3.922
CdO-24,1443991,relaxation,-3.9557767,-3.886
CdO-24,1473397,relaxation,-3.9557767,-3.854
CdO-24,1228765,relaxation,-3.9557767,-3.795
CdO-24,1343411,relaxation,-3.9557767,-3.738
CdO-24,1343958,relaxation,-3.9557767,-3.755
CdO-24,1443344,relaxation,-3.9557767,-3.671
CdO-24,1343384,relaxation,-3.9557767,-3.664
CdO-24,307773,standard,-3.9557767,-3.555
CdO-24,307773,relaxation,-3.9557767,-3.57
CdO-24,339315,standard,-3.9557767,-3.549
CdO-24,339315,relaxation,-3.9557767,-3.342
CdO-24,1444125,relaxation,-3.9557767,-2.408
CsO-4,4779,standard,-3.9127325,-3.875
CsO-4,1106327,relaxation,-3.9127325,-3.389
CsO-4,1234923,relaxation,-3.9127325,-3.389
CsO-4,1229105,relaxation,-3.9127325,-3.317
CsO-4,1222134,relaxation,-3.9127325,-3.284
CsO-4,307142,standard,-3.9127325,-3.259
CsO-4,307142,relaxation,-3.9127325,-3.277
CsO-4,338684,standard,-3.9127325,-2.799
CsO-4,338684,relaxation,-3.9127325,-3.216
HfO-6,1226279,relaxation,-9.8872725,-9.738
HfO-6,1229765,relaxation,-9.8872725,-9.694
HfO-6,1222794,relaxation,-9.8872725,-9.649
HfO-6,327422,standard,-9.8872725,-9.552
HfO-6,327422,relaxation,-9.8872725,-9.566
HfO-6,1105523,relaxation,-9.8872725,-9.508
HfO-6,306338,standard,-9.8872725,-8.962
HfO-6,306338,relaxation,-9.8872725,-8.981
HfO-6,337880,standard,-9.8872725,-8.958
HfO-6,337880,relaxation,-9.8872725,-8.958
KO-4,4777,standard,-4.08546275,-4.05
KO-4,307034,standard,-4.08546275,-3.507
KO-4,307034,relaxation,-4.08546275,-3.517
KO-4,1106219,relaxation,-4.08546275,-3.488
KO-4,1235025,relaxation,-4.08546275,-3.485
KO-4,338576,standard,-4.08546275,-3.249
KO-4,338576,relaxation,-4.08546275,-3.525
KO-4,1230074,relaxation,-4.08546275,-3.481
KO-4,1223103,relaxation,-4.08546275,-3.37
KO-4,4777,standard,-4.08546275,-4.05
KO-4,307034,standard,-4.08546275,-3.507
KO-4,307034,relaxation,-4.08546275,-3.517
KO-4,1106219,relaxation,-4.08546275,-3.488
KO-4,1235025,relaxation,-4.08546275,-3.485
KO-4,338576,standard,-4.08546275,-3.249
KO-4,338576,relaxation,-4.08546275,-3.525
KO-4,1230074,relaxation,-4.08546275,-3.481
KO-4,1223103,relaxation,-4.08546275,-3.37
MgO-12,2577,standard,-5.982692,-5.971
MgO-12,327078,standard,-5.982692,-5.978
MgO-12,22327,standard,-5.982692,-5.937
MgO-12,20575,relaxation,-5.982692,-5.94
MgO-12,20575,standard,-5.982692,-5.924
MgO-12,22326,standard,-5.982692,-5.93
MgO-12,291105,relaxation,-5.982692,-5.934
MgO-12,67672,relaxation,-5.982692,-5.934
MgO-12,22329,standard,-5.982692,-5.909
MgO-12,1226774,relaxation,-5.982692,-5.929
MgO-12,22330,standard,-5.982692,-5.895
MgO-12,1223289,relaxation,-5.982692,-5.895
MgO-12,1277629,relaxation,-5.982692,-5.893
MgO-12,1277687,relaxation,-5.982692,-5.893
MgO-12,22331,standard,-5.982692,-5.859
MgO-12,290925,relaxation,-5.982692,-5.862
MgO-12,67571,relaxation,-5.982692,-5.857
MgO-12,22333,standard,-5.982692,-5.84
MgO-12,22332,standard,-5.982692,-5.817
MgO-12,22334,standard,-5.982692,-5.808
MgO-12,67305,relaxation,-5.982692,-5.824
MgO-12,290475,relaxation,-5.982692,-5.824
MgO-12,67394,relaxation,-5.982692,-5.8
MgO-12,290610,relaxation,-5.982692,-5.8
MgO-12,290700,relaxation,-5.982692,-5.745
MgO-12,67460,relaxation,-5.982692,-5.745
MgO-12,67529,relaxation,-5.982692,-5.73
MgO-12,290835,relaxation,-5.982692,-5.73
MgO-12,1473617,relaxation,-5.982692,-5.715
MgO-12,67427,relaxation,-5.982692,-5.65
MgO-12,290655,relaxation,-5.982692,-5.644
MgO-12,1236228,relaxation,-5.982692,-5.652
MgO-12,1236218,relaxation,-5.982692,-5.652
MgO-12,1236325,relaxation,-5.982692,-5.632
MgO-12,290745,relaxation,-5.982692,-5.611
MgO-12,67486,relaxation,-5.982692,-5.611
MgO-12,1343460,relaxation,-5.982692,-5.593
MgO-12,67508,relaxation,-5.982692,-5.564
MgO-12,290790,relaxation,-5.982692,-5.564
MgO-12,1221095,relaxation,-5.982692,-5.539
MgO-12,1236264,relaxation,-5.982692,-5.54
MgO-12,1236254,relaxation,-5.982692,-5.54
MgO-12,290520,relaxation,-5.982692,-5.494
MgO-12,67334,relaxation,-5.982692,-5.49
MgO-12,1442539,relaxation,-5.982692,-5.481
MgO-12,305994,standard,-5.982692,-5.22
MgO-12,305994,relaxation,-5.982692,-5.235
MgO-12,1442787,relaxation,-5.982692,-5.234
MgO-12,67361,relaxation,-5.982692,-5.156
MgO-12,290565,relaxation,-5.982692,-5.131
MgO-12,337536,standard,-5.982692,-5.219
MgO-12,337536,relaxation,-5.982692,-5.222
MgO-12,22328,standard,-5.982692,-5.911
MgO-12,22328,relaxation,-5.982692,-4.836
MgO-12,1444121,relaxation,-5.982692,-3.18
NiO-13,8206,standard,-5.754573625,-4.992
NiO-13,13807,standard,-5.754573625,-4.991
NiO-13,1442025,relaxation,-5.754573625,-5.016
NiO-13,1104525,relaxation,-5.754573625,-5.015
NiO-13,1443263,relaxation,-5.754573625,-5.016
NiO-13,1443178,relaxation,-5.754573625,-5.015
NiO-13,326424,standard,-5.754573625,-4.994
NiO-13,326424,relaxation,-5.754573625,-5.011
NiO-13,2580,standard,-5.754573625,-4.992
NiO-13,1444447,relaxation,-5.754573625,-5.011
NiO-13,21113,standard,-5.754573625,-4.992
NiO-13,1473745,relaxation,-5.754573625,-5.012
NiO-13,1344039,relaxation,-5.754573625,-5.006
NiO-13,1439992,relaxation,-5.754573625,-4.955
NiO-13,1243143,relaxation,-5.754573625,-4.921
NiO-13,1443986,relaxation,-5.754573625,-4.733
NiO-13,1343641,relaxation,-5.754573625,-4.73
NiO-13,1343205,relaxation,-5.754573625,-4.631
NiO-13,1343932,relaxation,-5.754573625,-4.641
NiO-13,1230547,relaxation,-5.754573625,-4.585
NiO-13,1227061,relaxation,-5.754573625,-4.486
